"","uid","pitNamedLocation","endDate","depthIncrementID","sampleID","archiveID","rootStatus","sizeCategory","rootDryMass","incrementRootBiomass","incrementRootDensity","publicationDate"
"117","ccede3ff-4ef6-48cd-b87b-768cd1290049","MEGAPT100973",2012-07-17,"HARV.3.0","HARV.3.0.LIVE.>2MM","HARV.3.0.LIVE.>2MM","live",">2mm",0.1572,29.83,298.31,"20201217T001936Z"
"118","8517111c-fe48-404d-a3c0-2fffcaa6fd5e","MEGAPT100973",2012-07-17,"HARV.2.20","HARV.2.20.LIVE.>2MM","HARV.2.20.LIVE.>2MM","live",">2mm",0.2484,45.39,453.91,"20201217T001936Z"
"119","f4d4a818-03dd-425b-87a9-b0c89bd22e98","MEGAPT100973",2012-07-17,"HARV.1.60","HARV.1.60.LIVE.<2MM","HARV.1.60.LIVE.<2MM","live","<=2mm",0.2358,55.4,554,"20201217T001936Z"
"120","cb895ea1-e4e6-411b-82f9-3f8bdb52b203","MEGAPT100973",2012-07-17,"HARV.1.80","HARV.1.80.LIVE.<2MM",NA,"live","<=2mm",0.0135,2.3,22.97,"20201217T001936Z"
"121","3f1d8b75-7c54-417e-abdb-3d99093e5146","MEGAPT100973",2012-07-17,"HARV.3.40","HARV.3.40.LIVE.<2MM","HARV.3.40.LIVE.<2MM","live","<=2mm",0.2764,50.51,505.08,"20201217T001936Z"
"122","37c79239-f2b1-4fc9-aec5-bb5e6ba73e60","MEGAPT100973",2012-07-17,"HARV.3.0","HARV.3.0.LIVE.<2MM","HARV.3.0.LIVE.<2MM","live","<=2mm",3.8507,730.72,7307.17,"20201217T001936Z"
"123","f479636c-5e66-4cf8-8f93-4e4f7c07ca6c","MEGAPT100973",2012-07-17,"HARV.2.50","HARV.2.50.LIVE.<2MM","HARV.2.50.LIVE.<2MM","live","<=2mm",0.1191,29.38,293.81,"20201217T001936Z"
"124","a1409104-5812-479e-b5cd-661a13995cba","MEGAPT100973",2012-07-17,"HARV.2.40","HARV.2.40.LIVE.>2MM","HARV.2.40.LIVE.>2MM","live",">2mm",0.0948,22.27,222.73,"20201217T001936Z"
"125","2d3bc94d-d5e0-446d-a06a-f47fe1ca51ee","MEGAPT100973",2012-07-17,"HARV.2.60","HARV.2.60.LIVE.<2MM","HARV.2.60.LIVE.<2MM","live","<=2mm",0.3135,61.87,618.7,"20201217T001936Z"
"126","90a8a8fa-a9d3-464e-ba17-0e7e57ac85be","MEGAPT100973",2012-07-17,"HARV.1.30","HARV.1.30.LIVE.>2MM","HARV.1.30.LIVE.>2MM","live",">2mm",0.1353,27.81,278.14,"20201217T001936Z"
"127","db34f83a-34b4-4849-88b5-81a99612b698","MEGAPT100973",2012-07-17,"HARV.2.10","HARV.2.10.LIVE.<2MM","HARV.2.10.LIVE.<2MM","live","<=2mm",2.088,343.39,3433.93,"20201217T001936Z"
"128","55bd544a-2ba8-4710-bf82-ee25b621cd19","MEGAPT100965",2013-01-14,"BLAN.2.50","BLAN.2.50.LIVE.>2MM","BLAN.2.50.LIVE.>2MM","live",">2mm",0.4738,47.38,473.8,"20201217T021556Z"
"129","4870ce28-8fcc-4c2d-be48-ba8a50c2f8dc","MEGAPT100965",2013-01-14,"BLAN.3.80","BLAN.3.80.LIVE.<2MM","BLAN.3.80.LIVE.<2MM","live","<=2mm",0.0364,3.64,36.4,"20201217T021556Z"
"130","d6f7805d-5ab8-49fc-8d74-18a5df9eeb88","MEGAPT100965",2013-01-14,"BLAN.3.0","BLAN.3.0.LIVE.>2MM","BLAN.3.0.LIVE.>2MM","live",">2mm",0.389,63.98,639.75,"20201217T021556Z"
"131","33f5063f-e2db-40ee-9529-aa00c649b826","MEGAPT100965",2013-01-14,"BLAN.3.90","BLAN.3.90.LIVE.<2MM","BLAN.3.90.LIVE.<2MM","live","<=2mm",0.058,5.8,58,"20201217T021556Z"
"132","e8503377-f8d2-454a-b7e3-01a4f386879e","MEGAPT100965",2013-01-14,"BLAN.3.120","BLAN.3.120.LIVE.<2MM","BLAN.3.120.LIVE.<2MM","live","<=2mm",0.2509,25.09,125.45,"20201217T021556Z"
"133","b1af1810-1dc0-4c8f-bba5-b8384386819e","MEGAPT100965",2013-01-14,"BLAN.3.10","BLAN.3.10.LIVE.>2MM","BLAN.3.10.LIVE.>2MM","live",">2mm",0.8977,140.61,1406.06,"20201217T021556Z"
"134","2c2afbef-ec49-49d5-8c52-39c69b248887","MEGAPT100965",2013-01-14,"BLAN.3.40","BLAN.3.40.LIVE.>2MM","BLAN.3.40.LIVE.>2MM","live",">2mm",0.2727,27.27,272.7,"20201217T021556Z"
"135","90a48d4d-33df-45fd-8647-d3c2a42348fd","MEGAPT100965",2013-01-14,"BLAN.2.0","BLAN.2.0.LIVE.<2MM","BLAN.2.0.LIVE.<2MM","live","<=2mm",1.508,236.2,2361.97,"20201217T021556Z"
"136","482e01f9-d33c-4baa-9dc5-bd798325df07","MEGAPT100965",2013-01-14,"BLAN.2.20","BLAN.2.20.LIVE.<2MM","BLAN.2.20.LIVE.<2MM","live","<=2mm",0.1118,20.06,200.58,"20201217T021556Z"
"137","c24f6043-87c5-48c0-b905-52ee5ed49569","MEGAPT100965",2013-01-14,"BLAN.2.80","BLAN.2.80.LIVE.<2MM","BLAN.2.80.LIVE.<2MM","live","<=2mm",0.0221,2.21,22.1,"20201217T021556Z"
"138","2ab18e4b-204f-436b-ad14-700dcc47e27d","MEGAPT100965",2013-01-14,"BLAN.2.10","BLAN.2.10.LIVE.<2MM","BLAN.2.10.LIVE.<2MM","live","<=2mm",0.2183,37.14,371.4,"20201217T021556Z"
"139","281eeabf-60a9-4902-ac66-68c69fe7671e","MEGAPT100965",2013-01-14,"BLAN.1.40","BLAN.1.40.LIVE.<2MM","BLAN.1.40.LIVE.<2MM","live","<=2mm",0.1553,15.53,155.3,"20201217T021556Z"
"140","6a506434-8e8b-40e1-af8d-6f0630dcb08e","MEGAPT100965",2013-01-14,"BLAN.3.70","BLAN.3.70.LIVE.<2MM","BLAN.3.70.LIVE.<2MM","live","<=2mm",0.0246,2.46,24.6,"20201217T021556Z"
"141","b600da0d-e447-47cf-8ac5-fa2d2362cd3c","MEGAPT100965",2013-01-14,"BLAN.2.140","BLAN.2.140.LIVE.<2MM","BLAN.2.140.LIVE.<2MM","live","<=2mm",0.0561,5.61,28.05,"20201217T021556Z"
"142","bdcb734e-5409-4111-89da-1aaed94b82f7","MEGAPT100965",2013-01-14,"BLAN.2.0","BLAN.2.0.LIVE.>2MM","BLAN.2.0.LIVE.>2MM","live",">2mm",0.3119,48.85,488.53,"20201217T021556Z"
"143","69c0529a-0c87-4bc5-9d49-80d49123e276","MEGAPT100965",2013-01-14,"BLAN.2.120","BLAN.2.120.LIVE.<2MM","BLAN.2.120.LIVE.<2MM","live","<=2mm",0.0991,9.91,49.55,"20201217T021556Z"
"144","092d2550-d617-47bb-a962-e2eb9ff302f4","MEGAPT100965",2013-01-14,"BLAN.3.60","BLAN.3.60.LIVE.<2MM","BLAN.3.60.LIVE.<2MM","live","<=2mm",0.0794,7.94,79.4,"20201217T021556Z"
"145","c1a3703e-95c5-4784-8330-7dec958d991c","MEGAPT100965",2013-01-14,"BLAN.1.60","BLAN.1.60.LIVE.<2MM","BLAN.1.60.LIVE.<2MM","live","<=2mm",0.111,11.1,111,"20201217T021556Z"
"146","84e398ad-d4ee-4755-9786-2cc552b42f77","MEGAPT100965",2013-01-14,"BLAN.3.10","BLAN.3.10.LIVE.<2MM","BLAN.3.10.LIVE.<2MM","live","<=2mm",0.3847,60.26,602.55,"20201217T021556Z"
"147","36148d11-0686-45c4-9dbe-6e28ee94e0ce","MEGAPT100965",2013-01-14,"BLAN.1.70","BLAN.1.70.LIVE.<2MM","BLAN.1.70.LIVE.<2MM","live","<=2mm",0.1108,11.08,110.8,"20201217T021556Z"
"148","b0b3c75a-cde4-43b1-b4ea-7c51b8449473","MEGAPT100965",2013-01-14,"BLAN.1.50","BLAN.1.50.LIVE.<2MM","BLAN.1.50.LIVE.<2MM","live","<=2mm",0.247,24.7,247,"20201217T021556Z"
"149","c97f5755-576c-4ae2-bf12-5379429e0960","MEGAPT100965",2013-01-14,"BLAN.3.160","BLAN.3.160.LIVE.<2MM","BLAN.3.160.LIVE.<2MM","live","<=2mm",0.031,3.1,15.5,"20201217T021556Z"
"150","ff732c7d-808b-4c79-bf4e-d437e2e5ddf2","MEGAPT100965",2013-01-14,"BLAN.2.60","BLAN.2.60.LIVE.<2MM","BLAN.2.60.LIVE.<2MM","live","<=2mm",0.1345,13.45,134.5,"20201217T021556Z"
"151","4a5d4780-7ca8-4374-b883-5d3620068ab5","MEGAPT100965",2013-01-14,"BLAN.3.0","BLAN.3.0.LIVE.<2MM","BLAN.3.0.LIVE.<2MM","live","<=2mm",1.2145,199.74,1997.37,"20201217T021556Z"
"152","28628b7e-62ea-4dbe-b1fa-deab4e17e8e6","MEGAPT100965",2013-01-14,"BLAN.1.80","BLAN.1.80.LIVE.<2MM","BLAN.1.80.LIVE.<2MM","live","<=2mm",0.0363,3.63,36.3,"20201217T021556Z"
"153","610d6975-a3b4-4fd9-bb75-eea4f41b3461","MEGAPT100965",2013-01-14,"BLAN.3.140","BLAN.3.140.LIVE.<2MM","BLAN.3.140.LIVE.<2MM","live","<=2mm",0.0695,6.95,34.75,"20201217T021556Z"
"154","53a4ef44-288b-4531-a77a-fbca4d8c653c","MEGAPT100965",2013-01-14,"BLAN.3.40","BLAN.3.40.LIVE.<2MM","BLAN.3.40.LIVE.<2MM","live","<=2mm",0.5036,50.36,503.6,"20201217T021556Z"
"155","603a0fa0-1ec9-41d5-b807-bc96e5d229c8","MEGAPT100965",2013-01-14,"BLAN.2.60","BLAN.2.60.LIVE.>2MM","BLAN.2.60.LIVE.>2MM","live",">2mm",0.5571,55.71,557.1,"20201217T021556Z"
"156","b83e1eee-9428-487f-ad62-145daf0f161b","MEGAPT100965",2013-01-14,"BLAN.2.160","BLAN.2.160.LIVE.<2MM","BLAN.2.160.LIVE.<2MM","live","<=2mm",0.0924,9.24,46.2,"20201217T021556Z"
"157","347223f6-ec08-45ce-b3e2-cb16d67ea45e","MEGAPT100965",2013-01-14,"BLAN.1.90","BLAN.1.90.LIVE.<2MM","BLAN.1.90.LIVE.<2MM","live","<=2mm",0.0647,6.47,64.7,"20201217T021556Z"
"158","d5a327cf-fef6-47ef-ac0d-cdf4c26cd836","MEGAPT100965",2013-01-14,"BLAN.3.50","BLAN.3.50.LIVE.<2MM","BLAN.3.50.LIVE.<2MM","live","<=2mm",0.2292,22.92,229.2,"20201217T021556Z"
"159","317e97a6-f589-478d-bec5-f9293a620f48","MEGAPT100965",2013-01-14,"BLAN.2.100","BLAN.2.100.LIVE.<2MM","BLAN.2.100.LIVE.<2MM","live","<=2mm",0.0376,3.76,18.8,"20201217T021556Z"
"160","7f818c25-46a5-447f-b17d-f9a7b713a239","MEGAPT100965",2013-01-14,"BLAN.3.20","BLAN.3.20.LIVE.<2MM","BLAN.3.20.LIVE.<2MM","live","<=2mm",0.1702,28.47,284.66,"20201217T021556Z"
"161","7963c415-eff9-4c37-aeff-ef6c1583cfc6","MEGAPT100965",2013-01-14,"BLAN.2.90","BLAN.2.90.LIVE.<2MM","BLAN.2.90.LIVE.<2MM","live","<=2mm",0.0471,4.71,47.1,"20201217T021556Z"
"162","043be3ad-f321-4e66-88e7-4b7c41a398ef","MEGAPT100965",2013-01-14,"BLAN.2.50","BLAN.2.50.LIVE.<2MM","BLAN.2.50.LIVE.<2MM","live","<=2mm",0.2523,25.23,252.3,"20201217T021556Z"
"163","1350ad89-4a9d-4627-ac3b-30a73829b5a1","MEGAPT100965",2013-01-14,"BLAN.2.40","BLAN.2.40.LIVE.>2MM","BLAN.2.40.LIVE.>2MM","live",">2mm",0.2987,29.87,298.7,"20201217T021556Z"
"164","e9e371de-1a32-4c4a-90d2-34911a7908a3","MEGAPT100965",2013-01-14,"BLAN.1.30","BLAN.1.30.LIVE.<2MM","BLAN.1.30.LIVE.<2MM","live","<=2mm",0.2794,45.2,451.97,"20201217T021556Z"
"165","0065cdb1-8be3-42e2-9175-903a0e735793","MEGAPT100965",2013-01-14,"BLAN.2.70","BLAN.2.70.LIVE.<2MM","BLAN.2.70.LIVE.<2MM","live","<=2mm",0.1597,15.97,159.7,"20201217T021556Z"
"166","0842f0ac-c2da-4797-acec-4f16e5d59c0a","MEGAPT100965",2013-01-14,"BLAN.3.100","BLAN.3.100.LIVE.<2MM","BLAN.3.100.LIVE.<2MM","live","<=2mm",0.0867,8.67,43.35,"20201217T021556Z"
"167","3fabd72e-cb5a-438f-b27d-7317205bca41","MEGAPT100965",2013-01-14,"BLAN.2.30","BLAN.2.30.LIVE.<2MM","BLAN.2.30.LIVE.<2MM","live","<=2mm",0.0351,5.41,54.12,"20201217T021556Z"
"168","e5905038-fb46-4b91-8d4a-aed7db66b48f","MEGAPT100965",2013-01-14,"BLAN.3.30","BLAN.3.30.LIVE.<2MM","BLAN.3.30.LIVE.<2MM","live","<=2mm",0.1139,20.07,200.7,"20201217T021556Z"
"169","0890f226-bef8-4d7e-a7db-2bb7d6e46f5d","MEGAPT100965",2013-01-14,"BLAN.1.0","BLAN.1.0.LIVE.>2MM","BLAN.1.0.LIVE.>2MM","live",">2mm",1.5719,258.52,2585.15,"20201217T021556Z"
"170","47268f93-55a8-40d1-940a-41b93b097434","MEGAPT100965",2013-01-14,"BLAN.1.0","BLAN.1.0.LIVE.<2MM","BLAN.1.0.LIVE.<2MM","live","<=2mm",1.4046,231,2310.01,"20201217T021556Z"
"171","bdb23f1f-ae3f-453f-a8de-a922052598e3","MEGAPT100965",2013-01-14,"BLAN.1.160","BLAN.1.160.LIVE.<2MM","BLAN.1.160.LIVE.<2MM","live","<=2mm",0.3113,31.13,155.65,"20201217T021556Z"
"172","7011daf3-082a-442f-9496-92db413e49fe","MEGAPT100965",2013-01-14,"BLAN.1.10","BLAN.1.10.LIVE.<2MM","BLAN.1.10.LIVE.<2MM","live","<=2mm",0.3107,48.66,486.65,"20201217T021556Z"
"173","e2448db7-86b5-4e22-a389-82d8582e55e5","MEGAPT100965",2013-01-14,"BLAN.1.10","BLAN.1.10.LIVE.>2MM","BLAN.1.10.LIVE.>2MM","live",">2mm",0.0686,10.74,107.45,"20201217T021556Z"
"174","0a3bb537-a6ff-4463-abee-cfaaa49bdc6a","MEGAPT100965",2013-01-14,"BLAN.1.20","BLAN.1.20.LIVE.<2MM","BLAN.1.20.LIVE.<2MM","live","<=2mm",0.248,38.24,382.37,"20201217T021556Z"
"175","0144311b-6ac5-482f-b116-502a75808c11","MEGAPT100965",2013-01-14,"BLAN.1.140","BLAN.1.140.LIVE.<2MM",NA,"live","<=2mm",0.0177,1.77,8.85,"20201217T021556Z"
"176","058e5e91-376e-488e-a201-b2c6e2e87a8d","MEGAPT100965",2013-01-14,"BLAN.1.100","BLAN.1.100.LIVE.<2MM","BLAN.1.100.LIVE.<2MM","live","<=2mm",0.0317,3.17,15.85,"20201217T021556Z"
"177","9c38b114-add5-4f22-943d-2a695da71a10","MEGAPT100965",2013-01-14,"BLAN.1.120","BLAN.1.120.LIVE.<2MM","BLAN.1.120.LIVE.<2MM","live","<=2mm",0.1117,11.17,55.85,"20201217T021556Z"
"178","b6e229ef-fb92-4d06-a620-ede37ce9378f","MEGAPT100991",2013-05-13,"SCBI.3.120","SCBI.3.120.LIVE.<2MM","SCBI.3.120.LIVE.<2MM","live","<=2mm",0.5538,55.38,276.9,"20201217T020255Z"
"179","810808b1-3230-4abb-97f7-72cfa97eea42","MEGAPT100991",2013-05-13,"SCBI.3.120","SCBI.3.120.LIVE.>2MM","SCBI.3.120.LIVE.>2MM","live",">2mm",0.897,89.7,448.5,"20201217T020255Z"
"180","3ac8261d-dead-4053-9b54-29473b88df51","MEGAPT100991",2013-05-13,"SCBI.3.20","SCBI.3.20.LIVE.<2MM","SCBI.3.20.LIVE.<2MM","live","<=2mm",0.2203,22.03,220.3,"20201217T020255Z"
"181","fe53a324-07bc-4a8d-bee4-d00d603fc968","MEGAPT100991",2013-05-13,"SCBI.2.100","SCBI.2.100.LIVE.<2MM","SCBI.2.100.LIVE.<2MM","live","<=2mm",0.2325,23.25,116.25,"20201217T020255Z"
"182","e34ea251-ed9e-4b20-9b4e-1883e48bc979","MEGAPT100991",2013-05-13,"SCBI.2.120","SCBI.2.120.LIVE.>2MM","SCBI.2.120.LIVE.>2MM","live",">2mm",1.5797,157.97,789.85,"20201217T020255Z"
"183","b38bb822-cfc8-4b4d-952b-09fdcfdc8bb7","MEGAPT100991",2013-05-13,"SCBI.2.70","SCBI.2.70.LIVE.<2MM","SCBI.2.70.LIVE.<2MM","live","<=2mm",0.0638,6.38,63.8,"20201217T020255Z"
"184","ebdc9856-c3cd-4fac-a99b-8b47bd86f55b","MEGAPT100991",2013-05-13,"SCBI.3.50","SCBI.3.50.LIVE.<2MM","SCBI.3.50.LIVE.<2MM","live","<=2mm",0.1747,17.47,174.7,"20201217T020255Z"
"185","b33ded0d-508c-4526-a824-04390f7fc74d","MEGAPT100991",2013-05-13,"SCBI.3.40","SCBI.3.40.LIVE.>2MM","SCBI.3.40.LIVE.>2MM","live",">2mm",0.4456,44.56,445.6,"20201217T020255Z"
"186","56757c2d-a8f7-40a2-907b-e0106bf304ef","MEGAPT100991",2013-05-13,"SCBI.3.60","SCBI.3.60.LIVE.<2MM","SCBI.3.60.LIVE.<2MM","live","<=2mm",0.0627,6.27,62.7,"20201217T020255Z"
"187","d3f3f1de-1868-4998-b045-85664f1e6c9e","MEGAPT100991",2013-05-13,"SCBI.2.80","SCBI.2.80.LIVE.<2MM","SCBI.2.80.LIVE.<2MM","live","<=2mm",0.0276,2.76,27.6,"20201217T020255Z"
"188","aeabb5d9-c9d8-4ad0-8b62-57f61c83ba48","MEGAPT100991",2013-05-13,"SCBI.2.140","SCBI.2.140.LIVE.<2MM","SCBI.2.140.LIVE.<2MM","live","<=2mm",1.045,104.5,522.5,"20201217T020255Z"
"189","6ee82abf-ceab-49df-8e0f-0a7edd02c6b6","MEGAPT100991",2013-05-13,"SCBI.3.0","SCBI.3.0.LIVE.>2MM","SCBI.3.0.LIVE.>2MM","live",">2mm",4.2873,705.09,7050.91,"20201217T020255Z"
"190","d455104a-527c-498a-bc36-83073c64c1c2","MEGAPT100991",2013-05-13,"SCBI.3.140","SCBI.3.140.LIVE.<2MM","SCBI.3.140.LIVE.<2MM","live","<=2mm",0.6175,61.75,308.75,"20201217T020255Z"
"191","da5f88f9-7fc2-421c-a030-bcd23c2a32b2","MEGAPT100991",2013-05-13,"SCBI.2.50","SCBI.2.50.LIVE.<2MM","SCBI.2.50.LIVE.<2MM","live","<=2mm",0.1481,14.81,148.1,"20201217T020255Z"
"192","aae5ac9f-7396-4d3b-a353-a4a27f999ea3","MEGAPT100991",2013-05-13,"SCBI.3.20","SCBI.3.20.LIVE.>2MM","SCBI.3.20.LIVE.>2MM","live",">2mm",0.6926,69.26,692.6,"20201217T020255Z"
"193","3a1473c3-b787-456b-8ddd-b4b0d6bf332d","MEGAPT100991",2013-05-13,"SCBI.2.60","SCBI.2.60.LIVE.<2MM","SCBI.2.60.LIVE.<2MM","live","<=2mm",0.0271,2.71,27.1,"20201217T020255Z"
"194","2559978a-09f8-4590-85a4-fca03095c6c5","MEGAPT100991",2013-05-13,"SCBI.2.120","SCBI.2.120.LIVE.<2MM","SCBI.2.120.LIVE.<2MM","live","<=2mm",0.7822,78.22,391.1,"20201217T020255Z"
"195","db1ab5bf-0861-471a-95ba-d9a01dac77ed","MEGAPT100991",2013-05-13,"SCBI.2.20","SCBI.2.20.LIVE.>2MM","SCBI.2.20.LIVE.>2MM","live",">2mm",0.3866,63.58,635.8,"20201217T020255Z"
"196","afe805f7-1b60-42d7-8c69-dce78c406217","MEGAPT100991",2013-05-13,"SCBI.3.160","SCBI.3.160.LIVE.>2MM","SCBI.3.160.LIVE.>2MM","live",">2mm",0.0799,7.99,39.95,"20201217T020255Z"
"197","f5d541aa-9aeb-495a-81cc-daeb2e126a59","MEGAPT100991",2013-05-13,"SCBI.2.20","SCBI.2.20.LIVE.<2MM","SCBI.2.20.LIVE.<2MM","live","<=2mm",0.1432,23.55,235.51,"20201217T020255Z"
"198","3aa67ad9-2175-4788-968b-36d7e37c2977","MEGAPT100991",2013-05-13,"SCBI.2.100","SCBI.2.100.LIVE.>2MM","SCBI.2.100.LIVE.>2MM","live",">2mm",0.1046,10.46,52.3,"20201217T020255Z"
"199","e7c9b6e1-07dd-47c6-bfba-041dc3728a32","MEGAPT100991",2013-05-13,"SCBI.3.30","SCBI.3.30.LIVE.<2MM","SCBI.3.30.LIVE.<2MM","live","<=2mm",0.1405,14.05,140.5,"20201217T020255Z"
"200","9b9247b5-dced-4107-8680-b131bbcda60a","MEGAPT100991",2013-05-13,"SCBI.2.90","SCBI.2.90.LIVE.<2MM",NA,"live","<=2mm",0.0033,0.33,3.3,"20201217T020255Z"
"201","3197e16b-950f-4a6b-9207-ce7e9ca49fb8","MEGAPT100991",2013-05-13,"SCBI.3.100","SCBI.3.100.LIVE.>2MM","SCBI.3.100.LIVE.>2MM","live",">2mm",0.3545,35.45,177.25,"20201217T020255Z"
"202","6d040ae5-7f25-4bbd-82b9-89c7a1d49626","MEGAPT100991",2013-05-13,"SCBI.2.50","SCBI.2.50.LIVE.>2MM","SCBI.2.50.LIVE.>2MM","live",">2mm",0.042,4.2,42,"20201217T020255Z"
"203","e27326cd-e598-4582-8d11-a8c12023a35c","MEGAPT100991",2013-05-13,"SCBI.3.80","SCBI.3.80.LIVE.<2MM","SCBI.3.80.LIVE.<2MM","live","<=2mm",0.0565,5.65,56.5,"20201217T020255Z"
"204","cb780203-1240-40e9-9077-a24b39f0c4d2","MEGAPT100991",2013-05-13,"SCBI.2.40","SCBI.2.40.LIVE.<2MM","SCBI.2.40.LIVE.<2MM","live","<=2mm",0.1084,10.84,108.4,"20201217T020255Z"
"205","4b56953a-d6a1-42a2-aa0a-92da06771db8","MEGAPT100991",2013-05-13,"SCBI.3.10","SCBI.3.10.LIVE.>2MM","SCBI.3.10.LIVE.>2MM","live",">2mm",1.1178,204.26,2042.6,"20201217T020255Z"
"206","f3380c64-84be-4975-973c-cd99f85f17ea","MEGAPT100991",2013-05-13,"SCBI.3.160","SCBI.3.160.LIVE.<2MM","SCBI.3.160.LIVE.<2MM","live","<=2mm",0.4168,41.68,208.4,"20201217T020255Z"
"207","bf9def58-a545-4a7d-b16d-914af4a95432","MEGAPT100991",2013-05-13,"SCBI.3.50","SCBI.3.50.LIVE.>2MM","SCBI.3.50.LIVE.>2MM","live",">2mm",0.1804,18.04,180.4,"20201217T020255Z"
"208","13f87171-1113-48d4-aa21-0d4723776081","MEGAPT100991",2013-05-13,"SCBI.3.10","SCBI.3.10.LIVE.<2MM","SCBI.3.10.LIVE.<2MM","live","<=2mm",0.1311,23.96,239.56,"20201217T020255Z"
"209","e304d3fd-a4a5-41c5-bef2-e9c7968c58b8","MEGAPT100991",2013-05-13,"SCBI.2.40","SCBI.2.40.LIVE.>2MM","SCBI.2.40.LIVE.>2MM","live",">2mm",0.0561,5.61,56.1,"20201217T020255Z"
"210","9ba9c17c-c53d-4859-8d26-152637753a97","MEGAPT100991",2013-05-13,"SCBI.3.90","SCBI.3.90.LIVE.<2MM",NA,"live","<=2mm",0.0096,0.96,9.6,"20201217T020255Z"
"211","6156c5e9-b133-4127-9571-369eef354881","MEGAPT100991",2013-05-13,"SCBI.2.160","SCBI.2.160.LIVE.<2MM","SCBI.2.160.LIVE.<2MM","live","<=2mm",0.1373,13.73,68.65,"20201217T020255Z"
"212","ba49613c-4c6c-4cf8-8f4b-165d810bb96f","MEGAPT100991",2013-05-13,"SCBI.2.30","SCBI.2.30.LIVE.>2MM","SCBI.2.30.LIVE.>2MM","live",">2mm",0.0659,18.06,180.63,"20201217T020255Z"
"213","f78a9a36-0f9f-4c9f-9c3a-831099172d2c","MEGAPT100991",2013-05-13,"SCBI.2.0","SCBI.2.0.LIVE.<2MM","SCBI.2.0.LIVE.<2MM","live","<=2mm",0.5325,84.75,847.5,"20201217T020255Z"
"214","1b05dc65-fdaf-4f9d-813c-77a4f092988b","MEGAPT100991",2013-05-13,"SCBI.3.140","SCBI.3.140.LIVE.>2MM","SCBI.3.140.LIVE.>2MM","live",">2mm",1.552,155.2,776,"20201217T020255Z"
"215","094dd208-3c2a-4f6e-9bd4-be2fa0293e7f","MEGAPT100991",2013-05-13,"SCBI.3.180","SCBI.3.180.LIVE.<2MM","SCBI.3.180.LIVE.<2MM","live","<=2mm",0.1346,13.46,67.3,"20201217T020255Z"
"216","3eda734d-773e-4fe3-8049-c60d8a35dbec","MEGAPT100991",2013-05-13,"SCBI.2.10","SCBI.2.10.LIVE.<2MM","SCBI.2.10.LIVE.<2MM","live","<=2mm",0.2953,48.57,485.65,"20201217T020255Z"
"217","98113b81-76ec-4d6a-b063-f6cf6b39dde9","MEGAPT100991",2013-05-13,"SCBI.2.140","SCBI.2.140.LIVE.>2MM","SCBI.2.140.LIVE.>2MM","live",">2mm",5.3387,533.87,2669.35,"20201217T020255Z"
"218","5ccff8da-f321-4377-8218-c5ae05c1d555","MEGAPT100991",2013-05-13,"SCBI.3.100","SCBI.3.100.LIVE.<2MM","SCBI.3.100.LIVE.<2MM","live","<=2mm",0.3733,37.33,186.65,"20201217T020255Z"
"219","fe9278cf-b028-47dc-9e31-1c87d3b40946","MEGAPT100991",2013-05-13,"SCBI.2.10","SCBI.2.10.LIVE.>2MM","SCBI.2.10.LIVE.>2MM","live",">2mm",0.8428,138.61,1386.07,"20201217T020255Z"
"220","fd983396-45a8-4018-a3a1-3db7890684e8","MEGAPT100991",2013-05-13,"SCBI.3.30","SCBI.3.30.LIVE.>2MM","SCBI.3.30.LIVE.>2MM","live",">2mm",0.1302,13.02,130.2,"20201217T020255Z"
"221","0c2ac80b-07ce-4039-8845-496eb7c386ca","MEGAPT100991",2013-05-13,"SCBI.3.40","SCBI.3.40.LIVE.<2MM","SCBI.3.40.LIVE.<2MM","live","<=2mm",0.2211,22.11,221.1,"20201217T020255Z"
"222","0baa0117-9e97-49e3-971d-21137ee0b6e7","MEGAPT100991",2013-05-13,"SCBI.3.70","SCBI.3.70.LIVE.<2MM","SCBI.3.70.LIVE.<2MM","live","<=2mm",0.0324,3.24,32.4,"20201217T020255Z"
"223","6beea106-bfa5-4e8f-ad38-76c600ad969d","MEGAPT100991",2013-05-13,"SCBI.2.180","SCBI.2.180.LIVE.<2MM","SCBI.2.180.LIVE.<2MM","live","<=2mm",0.0422,4.22,21.1,"20201217T020255Z"
"224","e1148440-a01f-41c5-9977-c7c741584618","MEGAPT100991",2013-05-13,"SCBI.2.30","SCBI.2.30.LIVE.<2MM","SCBI.2.30.LIVE.<2MM","live","<=2mm",0.0813,22.28,222.84,"20201217T020255Z"
"225","2ae99337-c170-4bb4-90bc-2af591e3aaaf","MEGAPT100991",2013-05-13,"SCBI.1.100","SCBI.1.100.LIVE.<2MM","SCBI.1.100.LIVE.<2MM","live","<=2mm",0.2894,28.94,144.7,"20201217T020255Z"
"226","ddb23ed9-1336-43f4-b089-52fd7eb0aa2e","MEGAPT100991",2013-05-13,"SCBI.1.40","SCBI.1.40.LIVE.>2MM","SCBI.1.40.LIVE.>2MM","live",">2mm",1.184,118.4,1184,"20201217T020255Z"
"227","9c8d7ea8-4e42-4d7d-bb01-6f77c1dcdb0d","MEGAPT100991",2013-05-13,"SCBI.1.180","SCBI.1.180.LIVE.<2MM",NA,"live","<=2mm",0.0017,0.17,0.85,"20201217T020255Z"
